id	name	bbx
1323	Bátor	20.2134495,47.961735,20.3154744,48.0151363
2562	Mártély	20.2139992,46.4260601,20.3146665,46.5233761
1271	Kunszentmárton	20.2219649,46.7621434,20.4248282,46.9374966
1283	Rákócziújfalu	20.2226647,47.0261149,20.3543983,47.0693576
1369	Kál	20.2282688,47.6854399,20.3529942,47.7566658
1324	Bekölce	20.2292579,48.0612767,20.305715,48.0981805
1272	Martfű	20.2339855,46.9978187,20.3602249,47.0544228
1345	Egerszólát	20.2392901,47.8181432,20.3140836,47.9224686
1342	Egercsehi	20.2394244,48.0277141,20.2955376,48.0703732
1284	Szajol	20.2448845,47.1209117,20.3412381,47.2050103
1340	Egerbakta	20.2449756,47.9058615,20.3325088,47.9671976
2558	Kübekháza	20.2539395,46.124936,20.3556082,46.195583
1301	Tiszasüly	20.2622878,47.3402676,20.4423037,47.4461829
1347	Erdőtelek	20.2647971,47.6554042,20.4115777,47.7241231
1433	Balaton	20.2779705,48.0769012,20.3341477,48.12366
1264	Kengyel	20.2784403,47.0158584,20.4111717,47.1422675
1344	Egerszalók	20.2845398,47.8434228,20.3648651,47.9113548
1386	Mikófalva	20.2859504,48.018435,20.3305814,48.0792914
1400	Pély	20.2874206,47.4204358,20.4492348,47.5445605
1298	Tiszapüspöki	20.2916207,47.1663463,20.3797624,47.2529766
3151	Farkaslyuk	20.2917577,48.1724798,20.3315218,48.196502
1387	Mónosbél	20.292697,47.9926783,20.3543005,48.0572565
2237	Csernely	20.2938404,48.1192544,20.3658309,48.1799072
1371	Kerecsend	20.2951636,47.7523908,20.3772128,47.8127941
2561	Maroslele	20.2956128,46.2226136,20.4161017,46.2993634
1334	Demjén	20.2976955,47.7929099,20.3757565,47.8578585
1279	Öcsöd	20.3002603,46.7991469,20.4602842,46.9611212
2543	Derekegyház	20.3023764,46.5056548,20.4486368,46.5862884
2556	Klárafalva	20.3044517,46.1961755,20.3514864,46.2409799
2435	Sajópüspöki	20.305762,48.2540039,20.363138,48.289265
3147	Szarvaskő	20.3067451,47.9650966,20.3594077,48.007656
1331	Bükkszentmárton	20.3107077,48.0557264,20.3526754,48.1055385
1339	Eger	20.3112396,47.8569745,20.4716539,48.0013568
1420	Tenk	20.3122215,47.6326358,20.3795435,47.6691097
1364	Hevesvezekény	20.3129187,47.5264482,20.3930732,47.5766231
1322	Átány	20.313874,47.5672891,20.4465506,47.6736919
2229	Bükkmogyorósd	20.3207566,48.0916074,20.37569,48.135738
1352	Füzesabony	20.3215875,47.7212026,20.4624219,47.7864214
1274	Mezőhék	20.3246788,46.9504056,20.4979994,47.0535163
2444	Sáta	20.3255494,48.1692272,20.4320141,48.2129833
2240	Csokvaomány	20.3264932,48.1495466,20.3992596,48.1905244
1308	Törökszentmiklós	20.3266634,47.0965085,20.541575,47.2664989
1303	Tiszatenyő	20.3287661,47.1006564,20.4373075,47.152482
1267	Kőtelek	20.3313008,47.3030482,20.4779121,47.3665398
2203	Bánréve	20.332122,48.2845594,20.3756004,48.3270715
1326	Bélapátfalva	20.332303,47.99654,20.4196229,48.0958588
1418	Tarnaszentmiklós	20.3347019,47.4949699,20.4437912,47.5672891
2550	Ferencszállás	20.3396616,46.188729,20.3772039,46.2300567
1312	Hunyadfalva	20.3475592,47.3021621,20.3937086,47.3256155
2555	Kiszombor	20.351449,46.1418237,20.5015001,46.2204349
2560	Makó	20.3531841,46.1877237,20.6823538,46.3915691
3133	Csataszög	20.3547983,47.2647499,20.4023036,47.3048991
2431	Sajónémeti	20.3558207,48.2580043,20.4158455,48.2857247
2356	Lénárddaróc	20.3581783,48.1287646,20.3952244,48.1560268
2335	Királd	20.3593991,48.2178039,20.4087194,48.2646643
1410	Szilvásvárad	20.3597288,48.04787,20.4710817,48.1368793
1337	Dormánd	20.3609579,47.6766785,20.460792,47.7285216
2448	Serényfalva	20.3625047,48.2809886,20.4627302,48.3468265
2548	Fábiánsebestyén	20.3642452,46.6423986,20.5258044,46.7239183
2216	Borsodbóta	20.3642469,48.1960487,20.4143961,48.2299169
1319	Andornaktálya	20.3648651,47.831793,20.448025,47.8689957
1391	Nagytálya	20.366669,47.8121303,20.4618299,47.8362324
1379	Maklár	20.3682657,47.7681971,20.4680886,47.8238809
2569	Óföldeák	20.3692427,46.2601405,20.4750917,46.3306675
1299	Tiszaroff	20.3743836,47.3331894,20.5146587,47.4389515
1277	Nagykörű	20.374792,47.2348042,20.5206869,47.3085255
2310	Hét	20.3755588,48.275581,20.4008681,48.299838
1351	Felsőtárkány	20.3773058,47.9361792,20.4936157,48.0606585
2330	Kelemér	20.3799551,48.330017,20.4776789,48.3760953
2430	Sajómercse	20.3828087,48.2242082,20.447468,48.2662651
2567	Nagymágocs	20.385173,46.5460625,20.5680457,46.6531275
1393	Nagyvisnyó	20.3864496,48.0586041,20.5024844,48.1538622
2384	Nekézseny	20.3909482,48.1494157,20.4493054,48.1980933
1376	Kömlő	20.3930732,47.5606759,20.5372542,47.6534724
1265	Kétpó	20.3962845,47.0217971,20.5567086,47.1029669
1273	Mesterszállás	20.3998609,46.8913279,20.5002327,46.9846012
2408	Putnok	20.399996,48.2744095,20.5102046,48.3473986
1325	Besenyőtelek	20.4013916,47.6236063,20.5626545,47.7154537
2284	Gömörszőlős	20.4025293,48.3653219,20.4676578,48.3957913
1373	Kisköre	20.404725,47.4509611,20.5405419,47.5808051
3055	Békésszentandrás	20.4075039,46.7926858,20.5475649,46.9030689
1396	Ostoros	20.409198,47.8091112,20.4910223,47.9034929
2440	Sajóvelezd	20.4100201,48.2394816,20.5239825,48.2846914
2506	Uppony	20.4128634,48.1956246,20.467491,48.2361377
2471	Szuhafő	20.4143129,48.3913543,20.4714199,48.4529987
2582	Székkutas	20.4150797,46.441483,20.6154161,46.5695579
2552	Földeák	20.4266474,46.2706486,20.5163731,46.3480806
1385	Mezőtárkány	20.432139,47.6433237,20.5288534,47.7458658
1409	Szihalom	20.4377506,47.7384471,20.5289256,47.8166669
2244	Dédestapolcsány	20.4388519,48.1310528,20.5307602,48.2099776
1394	Noszvaj	20.4392692,47.9039879,20.5178987,47.9683061
2202	Bánhorváti	20.4421981,48.1979001,20.5663505,48.2519454
1422	Tiszanána	20.4439568,47.504994,20.612498,47.6171379
2521	Zádorfalva	20.4452478,48.3690113,20.5053734,48.4295864
1287	Tiszabő	20.4461041,47.2792183,20.5492423,47.3454227
1288	Tiszabura	20.4472626,47.4077767,20.5531927,47.4907501
2468	Szomolya	20.4479952,47.8547891,20.5300888,47.9106155
2231	Bükkzsérc	20.4515512,47.9401522,20.5410042,48.0617637
1395	Novaj	20.4542634,47.8093603,20.5131129,47.8791785
2191	Alsószuha	20.4548746,48.3408965,20.5536635,48.3955726
2247	Dubicsány	20.4570357,48.2706987,20.5158817,48.336243
1245	Fegyvernek	20.4593327,47.1999703,20.6109783,47.2934526
2505	Trizs	20.4623392,48.4148952,20.5119084,48.4496626
2185	Aggtelek	20.4638934,48.4402325,20.6057481,48.544292
1275	Mezőtúr	20.4708918,46.8904703,20.7277914,47.0911356
2547	Eperjes	20.4720531,46.6596243,20.5955995,46.7760618
2362	Mályinka	20.4740329,48.1034663,20.5510796,48.1738959
2410	Ragály	20.4812862,48.3776601,20.5607431,48.420716
2373	Miskolc	20.4816773,48.0235629,20.869835,48.1549192
1292	Tiszagyenda	20.4847106,47.323602,20.5694029,47.4105666
3113	Szarvas	20.4851022,46.773174,20.7290955,46.9214936
2379	Nagybarca	20.485328,48.2203885,20.5612999,48.2642874
1384	Mezőszemere	20.4890825,47.724649,20.573379,47.777349
2212	Bogács	20.4931702,47.8588188,20.5706702,47.9286562
2416	Répáshuta	20.496826,48.0239418,20.5682691,48.0755875
2533	Árpádhalom	20.4979624,46.5682689,20.5790551,46.6650638
2367	Mezőkövesd	20.501628,47.7391248,20.6526984,47.8630935
2246	Dövény	20.503349,48.3222622,20.5699696,48.3656496
2316	Imola	20.5047712,48.3908453,20.5959147,48.4442358
2422	Sajógalgóc	20.5066608,48.2716732,20.5438196,48.324691
1343	Egerfarmos	20.5070241,47.6920363,20.5962379,47.7520186
2532	Apátfalva	20.5072283,46.1602573,20.6375128,46.2612871
2235	Cserépfalu	20.5080218,47.9190112,20.5873589,48.0242749
1280	Örményes	20.509992,47.1642944,20.6246644,47.2143688
2480	Tardona	20.5117973,48.1570455,20.5823666,48.1951111
1405	Sarud	20.5154644,47.5418168,20.6410233,47.6364037
1239	Abádszalók	20.5185916,47.3740605,20.7319647,47.5344661
2508	Vadna	20.5207408,48.2422163,20.5773783,48.2814917
1268	Kuncsorba	20.5212298,47.0846887,20.5890072,47.1664828
2325	Kazincbarcika	20.5219919,48.1808553,20.654841,48.2723993
2425	Sajókaza	20.5227279,48.2681666,20.6300281,48.3286484
2322	Jósvafő	20.5237717,48.4721872,20.6060403,48.5201272
2510	Varbó	20.5309634,48.1218621,20.6347486,48.18107
2320	Jákfalva	20.5341194,48.3165796,20.5896472,48.3559222
1402	Poroszló	20.5344966,47.602646,20.77175,47.7043223
2327	Kánó	20.5358264,48.3964888,20.6292474,48.4449855
2524	Zubogy	20.5374281,48.3609227,20.6002513,48.4035511
2337	Kisgyőr	20.5404291,47.9739468,20.7441447,48.0514582
2254	Égerszög	20.5416602,48.4303847,20.6111503,48.4636884
2230	Bükkszentkereszt	20.5424471,48.0411684,20.6700808,48.0817472
1269	Kunhegyes	20.5427034,47.272765,20.7696006,47.4231165
2236	Cserépváralja	20.5434731,47.907076,20.6049174,47.9620655
2482	Teresztenye	20.5455299,48.4364728,20.6181909,48.477723
1263	Kenderes	20.5464291,47.2115038,20.7487362,47.3325829
1424	Újlőrincfalva	20.5480517,47.5300139,20.7094587,47.6453189
3054	Békéssámson	20.5487323,46.3594613,20.721213,46.4627311
2398	Parasznya	20.5513657,48.1171784,20.658714,48.18331
2479	Tard	20.5523609,47.8396326,20.6431577,47.9214307
2424	Sajóivánka	20.5602816,48.2370734,20.6102757,48.278547
3058	Csabacsűd	20.5628079,46.7467554,20.7243535,46.8407615
2345	Kondó	20.5639268,48.1762948,20.6617683,48.2175099
2260	Felsőkelecsény	20.566096,48.3443135,20.6234144,48.3760831
2249	Egerlövő	20.5689999,47.7037093,20.655603,47.7517777
3069	Gádoros	20.5692937,46.6160077,20.6386158,46.7312078
2469	Szögliget	20.572459,48.4945873,20.7210347,48.562539
3106	Orosháza	20.574417,46.4939429,20.799856,46.7169435
2559	Magyarcsanád	20.5761127,46.1264584,20.6822677,46.2574686
1315	Túrkeve	20.5761995,47.0304771,20.8683125,47.1804781
1266	Kisújszállás	20.5761995,47.1293255,20.9464834,47.272765
2261	Felsőnyárád	20.5797611,48.3097303,20.6355926,48.3524387
2326	Kács	20.5814311,47.9450371,20.6402763,48.0127264
2553	Királyhegyes	20.5838596,46.2568261,20.6925276,46.3197958
3104	Nagyszénás	20.5848099,46.6374447,20.7566075,46.7596265
2466	Szinpetri	20.5860624,48.4743327,20.6366476,48.5123108
2483	Tibolddaróc	20.5876595,47.8703224,20.7054756,47.9533297
2419	Rudabánya	20.5926523,48.3463611,20.658531,48.3997119
2500	Tornakápolna	20.5943595,48.457761,20.6318673,48.4791112
3077	Kardoskút	20.5946509,46.4544153,20.7682933,46.5320362
3117	Tótkomlós	20.5957122,46.3512471,20.8171267,46.4939429
2218	Borsodivánka	20.5962379,47.6854946,20.6886418,47.7226753
2465	Szin	20.6029091,48.4789556,20.7034345,48.5285128
2351	Kurityán	20.6083561,48.2951985,20.6475598,48.3349386
2263	Felsőtelekes	20.6086035,48.3904792,20.6517238,48.4288067
2470	Szőlősardó	20.6099464,48.4248497,20.6661309,48.470854
2441	Sály	20.6117371,47.9088491,20.7004763,47.9921573
1289	Tiszaderzs	20.612498,47.4852816,20.7035681,47.5547737
2186	Alacska	20.6154654,48.2069572,20.6746635,48.2395931
2366	Mezőkeresztes	20.6156569,47.7457723,20.7749268,47.8876886
2472	Szuhakálló	20.6246872,48.2581666,20.6621474,48.2977918
2511	Varbóc	20.62991,48.4298368,20.6921311,48.4821984
2528	Ormosbánya	20.6307683,48.3216738,20.6708952,48.3577864
2409	Radostyán	20.6309336,48.1475824,20.685761,48.1907491
2369	Mezőnyárád	20.634271,47.8355306,20.6887152,47.8836738
2461	Szentistván	20.6345918,47.7161694,20.8117516,47.7933034
2426	Sajókápolna	20.6350087,48.1786229,20.7118217,48.2130807
2319	Izsófalva	20.6373339,48.2850979,20.6914948,48.3465921
	Berente	20.6400491,48.2196703,20.7053479,48.2592438
2473	Szuhogy	20.6439032,48.3515249,20.7011382,48.4082114
2192	Alsótelekes	20.6460222,48.3963263,20.6786124,48.4368605
2404	Perkupa	20.6502604,48.4456459,20.7271763,48.5023492
2378	Múcsony	20.6505094,48.2455562,20.7243494,48.2965016
2228	Bükkábrány	20.6573164,47.8636927,20.7400772,47.9098238
2429	Sajólászlófalva	20.6581522,48.151741,20.7013734,48.1961542
3107	Örménykút	20.6594789,46.7918848,20.8085476,46.876574
2539	Csanádpalota	20.6609456,46.1446727,20.775654,46.3057706
1302	Tiszaszentimre	20.6616385,47.4362974,20.8092723,47.525528
2557	Kövegy	20.6618738,46.2082716,20.7180988,46.2361327
2217	Borsodgeszt	20.662613,47.9289666,20.7268205,47.9880224
	Tiszaszőlős	20.6629893,47.5227076,20.7828119,47.5989425
	Rudolftelep	20.6637135,48.294264,20.6874956,48.3338013
2437	Sajószentpéter	20.6691035,48.1830915,20.7674345,48.2622834
2459	Szendrő	20.6695982,48.3425847,20.7755459,48.4463755
1306	Tomajmonostora	20.6697125,47.4143124,20.73925,47.465586
2538	Csanádalberti	20.6709631,46.2945435,20.7280017,46.3400105
3076	Kardos	20.6720598,46.7422772,20.7878312,46.8398959
2531	Ambrózfalva	20.6769582,46.3364657,20.7613543,46.3604685
2386	Négyes	20.6771703,47.6868596,20.7535363,47.7478044
2224	Bódvaszilas	20.678719,48.5176363,20.7559986,48.570391
2248	Edelény	20.6790901,48.2601925,20.8232447,48.3487519
2565	Nagyér	20.6841129,46.3546497,20.7541438,46.3843105
2291	Harsány	20.6908318,47.9293491,20.7891649,48.0095814
2420	Sajóbábony	20.6914322,48.1432017,20.750808,48.1851488
2512	Vatta	20.6928382,47.8864544,20.7737728,47.9399545
2454	Szalonna	20.6950343,48.4362289,20.8018074,48.4851115
1291	Tiszafüred	20.6958068,47.5158113,20.9964867,47.6826022
2566	Nagylak	20.7018737,46.1605084,20.7340876,46.2082553
3072	Gyomaendrőd	20.7020348,46.8260228,20.9703424,47.069455
2460	Szendrőlád	20.7056461,48.322891,20.7914786,48.3739062
3061	Csorvás	20.7080108,46.6073785,20.8880344,46.6971202
2368	Mezőnagymihály	20.7083246,47.7360818,20.8681935,47.8326981
2495	Tiszavalk	20.7125205,47.667366,20.7730815,47.710692
2223	Bódvarákó	20.7150161,48.4916976,20.781475,48.5216697
2572	Pitvaros	20.7205557,46.2904622,20.7628918,46.3447369
1270	Kunmadaras	20.720873,47.3681425,21.0038801,47.482432
2359	Martonyi	20.7254991,48.4544211,20.8033768,48.5018637
2343	Komjáti	20.7260364,48.5258111,20.7899962,48.5715588
3108	Pusztaföldvár	20.7314771,46.4673667,20.8404997,46.5765545
3084	Kondoros	20.7325672,46.6888682,20.8883733,46.8158112
2221	Borsodszirák	20.7330016,48.2386883,20.7905695,48.2798477
2427	Sajókeresztúr	20.7348066,48.1459938,20.8114635,48.1951004
2227	Bükkaranyos	20.7350847,47.9580858,20.8159145,48.0286504
	Csincse	20.736909,47.8616817,20.8086286,47.9009238
2421	Sajóecseg	20.7379947,48.175634,20.7940876,48.2128691
2280	Gelej	20.7387299,47.8027212,20.8323066,47.8682386
1293	Tiszaigar	20.7415914,47.5037256,20.8724353,47.565388
2502	Tornaszentandrás	20.7426644,48.4928684,20.8307054,48.5324764
2467	Szirmabesenyő	20.7435969,48.1328049,20.8413852,48.1691286
2484	Tiszabábolna	20.7464274,47.6544101,20.8361008,47.7370728
3098	Mezőhegyes	20.7486468,46.2618353,20.9653651,46.407979
1262	Karcag	20.7487362,47.1896346,21.0305648,47.4309078
2278	Galvács	20.7490239,48.4006191,20.8461011,48.4422792
2215	Boldva	20.7499934,48.2011862,20.865689,48.2669336
	Abod	20.7566786,48.3659436,20.868369,48.430541
2501	Tornanádaska	20.7569175,48.5449617,20.8066503,48.575227
2388	Nyékládháza	20.7606388,47.9629518,20.887499,48.0264397
2523	Ziliz	20.7608432,48.2308813,20.8258464,48.2683652
2250	Emőd	20.76398,47.8815835,20.864652,47.9672596
	Balajt	20.764902,48.3132256,20.8268662,48.3452485
2364	Meszes	20.7653249,48.4285844,20.8337299,48.4722269
2361	Mályi	20.765807,47.9992001,20.8643508,48.0366993
2529	Ládbesenyő	20.7684672,48.3299097,20.8310686,48.3707298
2222	Bódvalenke	20.7731298,48.52345,20.8210864,48.5500508
3078	Kaszaper	20.7850403,46.4129433,20.8762328,46.5005847
2436	Sajósenye	20.7874765,48.1892614,20.8416948,48.2263385
2391	Nyomár	20.7880551,48.2613942,20.8495361,48.2988317
1297	Tiszaörs	20.7887576,47.4683845,20.8848053,47.5348072
3074	Hunya	20.7897692,46.7682736,20.8852146,46.8535986
2312	Hidvégardó	20.7900536,48.5345169,20.863967,48.58284
2342	Kistokaj	20.7902429,48.0214166,20.8640251,48.051404
2499	Tornabarakony	20.7949016,48.4689459,20.8410296,48.5091497
3070	Gerendás	20.7952155,46.5725008,20.913295,46.6387467
2527	Damak	20.8012884,48.2971528,20.846218,48.3359319
2439	Sajóvámos	20.8014276,48.1496001,20.8898578,48.2382514
2365	Mezőcsát	20.8044383,47.7611975,20.9809819,47.8883452
3120	Végegyháza	20.8092167,46.3535341,20.9110703,46.4314582
2352	Lak	20.8107435,48.3331385,20.898312,48.3857463
2204	Becskeháza	20.8121792,48.5053845,20.8491775,48.5400691
2412	Rakacaszend	20.8170992,48.4278073,20.8713857,48.4830677
2289	Hangács	20.819794,48.2561675,20.8943749,48.3241864
1314	Berekfürdő	20.822265,47.3769965,20.9345848,47.4203313
2486	Tiszadorogma	20.8224301,47.6426028,20.935507,47.7515849
916	Egyek	20.8241509,47.5667572,21.0186065,47.6842698
2197	Arnót	20.8259289,48.1225151,20.900403,48.1791655
3059	Csanádapáca	20.8266061,46.4891786,20.9172348,46.5747263
2503	Tornaszentjakab	20.8270575,48.5040888,20.934682,48.560172
3082	Kétsoprony	20.8286746,46.668954,20.943209,46.7644003
2242	Debréte	20.83079,48.471725,20.8820209,48.5110004
2293	Hegymeg	20.8341736,48.3143914,20.8777518,48.3419405
2433	Sajópálfala	20.836958,48.1445813,20.8943746,48.1880518
2265	Felsőzsolca	20.842786,48.0799028,20.9199299,48.1387539
2315	Igrici	20.8432306,47.8477841,20.9161255,47.8982085
3062	Dévaványa	20.8434718,46.9477222,21.0632438,47.1292241
3102	Nagybánhegyes	20.8442989,46.4234555,20.9570407,46.5153699
3066	Ecsegfalva	20.8445997,47.0944797,21.005267,47.1876221
2451	Szakácsi	20.844945,48.3622263,20.8961131,48.3921314
3096	Mezőberény	20.8455393,46.7936592,21.1374963,46.9167139
2434	Sajópetri	20.8471049,48.0265746,20.8971646,48.0663667
2296	Hejőkeresztúr	20.8477638,47.9399575,20.9053102,47.9791678
2299	Hejőszalonta	20.8487819,47.9155217,20.9062162,47.9491984
3060	Csárdaszállás	20.8530848,46.8348664,20.976982,46.9328477
2411	Rakaca	20.8533431,48.426097,20.9159841,48.4845405
2318	Irota	20.8545468,48.3884136,20.9067264,48.4278161
3116	Telekgerendás	20.8546686,46.604397,21.0033867,46.700653
2298	Hejőpapi	20.8550856,47.8724902,20.9320917,47.9213385
3099	Mezőkovácsháza	20.8562869,46.3565295,21.0002602,46.4480684
2194	Alsózsolca	20.8581335,48.0463325,20.9547396,48.1012105
2193	Alsóvadász	20.8595805,48.2153805,20.9421518,48.2658342
2199	Ároktő	20.8610768,47.6983415,21.0021417,47.776225
2428	Sajólád	20.861089,48.0083387,20.9315005,48.064835
2498	Tomor	20.8646535,48.2995826,20.9158506,48.3546228
2518	Viszló	20.8680391,48.4768826,20.941115,48.5307351
2395	Ónod	20.8707972,47.9803782,20.9389187,48.0312984
2377	Muhi	20.875988,47.9580043,20.9417461,47.9923843
2314	Homrogd	20.8781239,48.2584268,20.9475092,48.2979913
2276	Gagybátor	20.879147,48.4142608,20.983651,48.4575699
2464	Szikszó	20.8806184,48.1609688,20.9902094,48.2209431
1276	Nagyiván	20.8829114,47.4689389,21.0079151,47.5220571
966	Tiszacsege	20.8834238,47.6093364,21.1575147,47.7428923
3075	Kamut	20.8842629,46.7167679,21.0104986,46.8017851
2375	Monaj	20.8877949,48.2877214,20.969574,48.3247456
2393	Onga	20.8879261,48.100312,20.967075,48.1676786
2264	Felsővadász	20.8884261,48.3426622,20.9544632,48.3992338
2452	Szakáld	20.8930528,47.9150053,20.9422006,47.9665185
2274	Gadna	20.8961131,48.376819,20.9387203,48.423948
2350	Kupa	20.897433,48.3046114,20.9366887,48.3449422
3123	Csabaszabadi	20.9027299,46.5572656,21.0004548,46.6307443
2397	Pamlény	20.9042696,48.4723791,20.9501249,48.5264019
3094	Medgyesbodzás	20.9069015,46.4929991,20.9800928,46.5746171
2455	Szászfa	20.9102373,48.4491416,20.9637271,48.4960473
2295	Hejőbába	20.9116981,47.8830363,20.9889095,47.9355472
3092	Magyarbánhegyes	20.9121713,46.4147348,21.0184434,46.4977708
2385	Nemesbikk	20.912424,47.851366,21.0079873,47.9198337
2303	Hernádkak	20.9161717,48.0781309,21.0467165,48.108578
2226	Bőcs	20.9213427,48.0283451,21.0450828,48.0727612
2380	Nagycsécs	20.9226582,47.9356959,20.9711111,47.9735139
3051	Battonya	20.9236016,46.2429394,21.1155011,46.3882721
2207	Berzék	20.9260407,48.0134536,21.0212061,48.0384138
2446	Selyeb	20.9279993,48.3199698,20.9952711,48.3702112
2198	Aszaló	20.9288314,48.1844649,21.0136728,48.2557967
2305	Hernádnémeti	20.9288969,48.053906,21.0984155,48.116245
2423	Sajóhídvég	20.9290668,47.9858024,21.0256625,48.025535
3053	Békéscsaba	20.9298432,46.6113072,21.2358719,46.7477055
2403	Perecse	20.9309844,48.4819185,21.0098152,48.542892
2488	Tiszakeszi	20.9324996,47.7465225,21.0674597,47.8132475
2181	Abaújlak	20.9328616,48.3906543,20.9852033,48.4203395
2281	Gesztely	20.9337774,48.0949774,21.0905962,48.1347448
2348	Köröm	20.9352079,47.9681131,21.0008835,48.0035402
2438	Sajószöged	20.9406192,47.9149454,21.0110485,47.9630096
2329	Kázsmárk	20.9411494,48.2520349,21.0051327,48.2881006
2332	Keresztéte	20.9411922,48.4919818,20.9744239,48.5163677
2389	Nyésta	20.9435974,48.3529178,20.982755,48.3994182
2493	Tiszatarján	20.9447786,47.7985934,21.081375,47.8533515
2355	Léh	20.9448963,48.2817845,21.02169,48.3051499
3057	Bucsa	20.9460035,47.1590448,21.1024033,47.2321926
3087	Köröstarcsa	20.9469491,46.8445419,21.0717791,46.9376951
3085	Körösladány	20.9474108,46.8769934,21.2022713,47.0271935
2413	Rásonysápberencs	20.9517942,48.2968318,21.025102,48.3266221
2277	Gagyvendégi	20.9549518,48.4096825,21.0051284,48.4577961
2349	Krasznokvajda	20.9558931,48.4544079,21.0047718,48.5163226
2450	Sóstófalva	20.9568599,48.144316,21.0342782,48.1711225
2183	Abaújszolnok	20.957148,48.3541984,20.9990362,48.4027109
2507	Újcsanálos	20.9611008,48.1243361,21.0495134,48.1532729
2297	Hejőkürt	20.9637981,47.836221,21.0683947,47.8826564
2282	Girincs	20.9664433,47.9531356,21.0308856,48.0160884
3118	Újkígyós	20.9666049,46.5390301,21.1189003,46.6258608
2188	Alsódobsza	20.9680817,48.1456466,21.0452518,48.1901597
3101	Murony	20.9687614,46.7157204,21.0710854,46.7983516
3095	Medgyesegyháza	20.9689985,46.4702452,21.1424055,46.5476341
2288	Halmaj	20.9735331,48.224603,21.032267,48.2790262
3090	Kunágota	20.9751204,46.3828241,21.1071462,46.472718
3109	Pusztaottlaka	20.9751544,46.5263972,21.1003802,46.5608224
2275	Gagyapáti	20.9780364,48.3956818,21.0123767,48.4174981
2243	Detek	20.9818058,48.3099202,21.0395704,48.3443752
3079	Kertészsziget	20.9818559,47.1237937,21.125426,47.1866065
932	Hortobágy	20.9832146,47.4763928,21.3079432,47.6789847
2232	Büttös	20.988185,48.4666666,21.092656,48.527517
2259	Felsőgagy	20.9886357,48.4101055,21.0386688,48.4677647
2206	Beret	20.9904305,48.3332771,21.0444242,48.360699
2363	Megyaszó	20.9907332,48.1161358,21.1071241,48.2141564
950	Nádudvar	20.9920224,47.3705161,21.2782355,47.5107377
957	Püspökladány	20.992091,47.2247146,21.2240182,47.3909408
2200	Baktakék	20.9925255,48.3521655,21.0629254,48.3983383
971	Újszentmargita	20.9961594,47.6879125,21.2119799,47.7808285
2189	Alsógagy	20.9964329,48.387772,21.0404823,48.4225133
2339	Kiskinizs	20.9972311,48.2416349,21.0508047,48.2862536
2336	Kiscsécs	20.9984598,47.9580275,21.0246157,47.9865124
2328	Kány	20.9993442,48.4921038,21.0398811,48.532313
2494	Tiszaújváros	21.0008009,47.8750189,21.1247151,47.971844
2432	Sajóörös	21.0023683,47.9183803,21.068988,47.9613287
2462	Szentistvánbaksa	21.003652,48.208813,21.0783974,48.2275418
2333	Kesznyéten	21.004752,47.9388664,21.1061067,48.0102173
2239	Csobád	21.0054041,48.2534999,21.0750489,48.2943584
3114	Szeghalom	21.0109834,46.9206991,21.3549615,47.1431896
2317	Ináncs	21.0116697,48.2724507,21.0959861,48.3157855
2382	Nagykinizs	21.0132912,48.2149677,21.0833918,48.2552774
2490	Tiszalúc	21.014958,48.0020777,21.1311161,48.0782413
962	Szerep	21.0200457,47.1767383,21.1659251,47.2861865
2394	Oszlár	21.0222313,47.8455538,21.0614763,47.8796191
2234	Csenyéte	21.0267616,48.4079279,21.0624198,48.4741804
3050	Almáskamarás	21.0293803,46.4438177,21.1137235,46.4845784
2256	Fáj	21.0333868,48.3804963,21.103179,48.4462087
2304	Hernádkércs	21.033972,48.2227785,21.0933596,48.2549647
2268	Forró	21.0363125,48.2889958,21.1164866,48.3449968
2357	Litka	21.0371073,48.4417825,21.0839586,48.4781038
2458	Szemere	21.0384786,48.4444445,21.1248673,48.5170611
2491	Tiszapalkonya	21.0409502,47.8582578,21.0916507,47.9084032
3052	Békés	21.0437219,46.7154308,21.219537,46.8459782
2255	Fancsal	21.0439425,48.3368961,21.0841284,48.3855956
3093	Magyardombegyház	21.0461134,46.3636044,21.1248432,46.3928627
980	Folyás	21.0480218,47.7597009,21.195681,47.8322018
956	Polgár	21.0520206,47.8166412,21.2665157,47.927688
2307	Hernádszentandrás	21.0532523,48.2622127,21.1116192,48.3061824
2258	Felsődobsza	21.054402,48.2279452,21.1280241,48.2746766
2475	Taktaharkány	21.0567168,48.0396509,21.1857973,48.1083944
3112	Szabadkígyós	21.0588938,46.5556623,21.1461904,46.6458011
3103	Nagykamarás	21.0681877,46.4246506,21.187403,46.5095516
3083	Kisdombegyház	21.0711331,46.3536702,21.1534602,46.3923938
3064	Dombegyház	21.072964,46.2974558,21.1990952,46.387208
2251	Encs	21.0742969,48.2942009,21.1529655,48.3930282
2376	Monok	21.0773613,48.1733576,21.1858318,48.2426346
2035	Tiszadob	21.0787586,47.9332229,21.2506987,48.0482626
3065	Dombiratos	21.0827537,46.3846652,21.1426799,46.4437461
2269	Fulókércs	21.0834656,48.4047355,21.1470121,48.4639356
2453	Szalaszend	21.0854531,48.3591756,21.1467421,48.4180771
2354	Legyesbénye	21.0891826,48.1320208,21.1621309,48.175713
2477	Taktaszada	21.0905814,48.066425,21.2060079,48.1306638
967	Tiszagyulaháza	21.0908202,47.9172214,21.1960767,47.9649709
